Id,OwnerUserId,CreationDate,ParentId,Score,Body
4126,172.0,2008-08-06T23:36:58Z,4110,2,"<p>I am a big fan of Embarcadero's <a href=""http://www.embarcadero.com/products/er-studio"" rel=""nofollow"">ER/Studio</a>.  It is very powerful and produces excellent on-screen as well as printed results.  They have a free trial as well, so you should be able to get in and give it a shot without too much strife.</p><p>Good luck!</p>"
4129,116.0,2008-08-06T23:40:47Z,4110,2,"<p>Toad Data Modeller from Quest does a nice job on this and is reasonably priced.  Embarcadero E/R studio is good too, as Bruce mentioned.</p>"
4155,419.0,2008-08-07T00:08:31Z,4110,1,"<P>OP asked about diagramming views and view dependencies, SQL Management Studio and Enterprise Manager doesn't allow you to diagram views. I can't vouch for the other tools.</P><P>The LINQ to SQL designer for Visual Studio does allow you to drop views on the design surface but there isn't a easy way to model the dependencies between the views. I'm not sure which tool has this type of diagramming functionality. You could take a look at Red Gate's SQLDoc tool but it just provides text based output.</P>"
4166,527.0,2008-08-07T00:20:41Z,4080,1,<p>We use FindBugs and JDepend integrated with Ant. We use JUnit but we're not using any coverage tool. </p><p>I'm not using it integrated to Rational Application Developer (the IDE I'm using to develop J2EE applications) because I like how neat it looks when you run javac in the Windows console. :P</p>
4204,34.0,2008-08-07T00:37:04Z,4170,5,"<p>There are three key components (assuming ur using SQL server):</p><ul><li><code>SQLConnection</code></li><li><code>SqlCommand</code></li><li><code>SqlDataReader</code></li></ul><p>(if you're using something else, replace <code>Sql</code> with ""Something"", like <code>MySqlConnection</code>, <code>OracleCommand</code>)</p><p>Everything else is just built on top of that.</p><p><strong>Example 1:</strong></p><pre><code>using (SqlConnection connection = new SqlConnection(""CONNECTION STRING""))using (SqlCommand command = new SqlCommand()){  command.commandText = ""SELECT Name FROM Users WHERE Status = @OnlineStatus"";  command.Connection = connection;  command.Parameters.Add(""@OnlineStatus"", SqlDbType.Int).Value = 1; //replace with enum  connection.Open();  using (SqlDataReader dr = command.ExecuteReader))  {      List&lt;string&gt; onlineUsers = new List&lt;string&gt;();      while (dr.Read())      {         onlineUsers.Add(dr.GetString(0));      }  }}</code></pre><p><strong>Example 2:</strong></p><pre><code>using (SqlConnection connection = new SqlConnection(""CONNECTION STRING""))using (SqlCommand command = new SqlCommand()){  command.commandText = ""DELETE FROM Users where Email = @Email"";  command.Connection = connection;  command.Parameters.Add(""@Email"", SqlDbType.VarChar, 100).Value = ""user@host.com"";  connection.Open();  command.ExecuteNonQuery();}</code></pre>"
4243,423.0,2008-08-07T01:05:56Z,4230,7,<p>The DataGrid was originally in .NET 1.0.  The GridView was introduced (and replaced the DataGrid) in .NET 2.0.  They provide nearly identical functionality.</p>
4244,419.0,2008-08-07T01:06:22Z,4230,38,"<p>DataGrid was an ASP.NET 1.1 control, still supported. GridView arrived in 2.0, made certain tasks simpler added different databinding features:</p><p>This link has a comparison of DataGrid and GridView features -</p><p><a href=""https://msdn.microsoft.com/en-us/library/05yye6k9(v=vs.100).aspx"" rel=""nofollow"">https://msdn.microsoft.com/en-us/library/05yye6k9(v=vs.100).aspx</a></p>"
4327,17.0,2008-08-07T02:46:16Z,4320,2,<p>Like everything else it is environmental and depends on the use of the system.  The question you need to ask your self is:</p><ol><li>Will this be actively developed</li><li>Is this going to be used over the course of many years and expanded on</li><li>Is the expansion of the application unknown and thus infinite</li></ol><p>Really it comes down to laziness.  How much time to do you want to spend reworking the system from the UI?  Because having no business layer means duplication of rules in your UI across possibility many many pages.</p><p>Then again if this is a proof of concept or short demo or class project.  Take the easy way out.</p>
4331,493.0,2008-08-07T02:48:48Z,4320,4,"<p>It's acceptable as long as you understand the consequences. The main reason you'd have a BLL is to re-use that logic elsewhere throughout your application.</p><p>If you have all that validation logic in the presentation code, you're really making it difficult to re-use elsewhere within your application.</p>"
4334,598.0,2008-08-07T02:49:53Z,4320,2,"<P>Acceptable? Depends who you ask and what your requirements are. Is this app an internal one-off used by you and a few other people? Maybe this is good enough. If it's meant to be a production ready enterprise application that will grow and be maintained over the years, then you probably want to invest more effort up-front to build a maintainable app.</P><P>Separation of Concerns is a key design technique for building maintainable apps. By mixing presentation, business, and data access logic all together, you can end up with a very fragile difficult to change application architecture.</P>"
4472,259.0,2008-08-07T06:40:28Z,3230,0,"<p>If you are looking to find out which dll's your target machine is missing then use depends.exe which used to come with MSDev, but can also be found <a href=""http://dependencywalker.com/"" rel=""nofollow"">here</a>. Testing this on a few target machines should tell you which dll's you need to package with your application.</p>"
4491,380.0,2008-08-07T07:17:55Z,4430,2,"<p>Well, those features are specific to a tool that you are using for development in those languages.</p><p>You wouldn't have those tools if (for example) you were using notepad to write code. So, maybe you should ask the question for the tool you are using.</p><p>For PHP: <a href=""http://webservices.xml.com/pub/a/ws/2004/03/24/phpws.html"" rel=""nofollow"">http://webservices.xml.com/pub/a/ws/2004/03/24/phpws.html</a></p>"
4492,122.0,2008-08-07T07:18:26Z,4080,4,"<p><a href=""http://checkstyle.sourceforge.net/"" rel=""nofollow"">Checkstyle</a> is another one I've used at a previous company... it's mainly for style checking, but it can do some static analysis too.  Also, <a href=""http://www.atlassian.com/software/clover/"" rel=""nofollow"">Clover</a> for code coverage, though be aware it is not a free tool.</p>"
4493,198.0,2008-08-07T07:21:49Z,4080,3,"<p>We are using FindBugs and Checkstyle as well as Clover for Code Coverage. </p><p>I think it's important to have some kind of static analysis, supporting your development. Unfortunately it's still not widely spread that these tools are important.</p>"
4614,489.0,2008-08-07T12:03:42Z,4610,0,"<p>You need to create an extension method, which requires .NET 3.5. The method needs to be static, in a static class. The first parameter of the method needs to be prefixed with ""this"" in the signature.</p><pre><code>public static string MyMethod(this string input)<br>{<br>    // do things<br>}<br></code></pre><p>You can then call it like</p><pre><code>""asdfas"".MyMethod();<br></code></pre>"
4615,267.0,2008-08-07T12:04:11Z,4610,18,"<p>You can't dynamically add methods to existing objects or classes in .NET, except by changing the source for that class.</p><p>You can, however, in C# 3.0, use extension methods, which <em>look</em> like new methods, but are compile-time magic.</p><p>To do this for your code:</p><pre><code>public static class StringExtensions<br>{<br>    public static String trim(this String s)<br>    {<br>        return s.Trim();<br>    }<br>}<br></code></pre><p>To use it:</p><pre><code>String s = ""  Test  "";<br>s = s.trim();<br></code></pre><p>This looks like a new method, but will compile the exact same way as this code:</p><pre><code>String s = ""  Test  "";<br>s = StringExtensions.trim(s);<br></code></pre><p>What exactly are you trying to accomplish? Perhaps there are better ways of doing what you want?</p>"
4616,608.0,2008-08-07T12:04:14Z,4610,0,<p>Using the 3.5 compiler you can use an Extension Method:</p><pre><code>public static void Trim(this string s)<br>{<br>  // implementation<br>}<br></code></pre><p>You can use this on a CLR 2.0 targeted project (3.5 compiler) by including this hack:</p><pre><code>namespace System.Runtime.CompilerServices<br>{<br>  [AttributeUsage(AttributeTargets.Method | AttributeTargets.Class | AttributeTargets.Assembly)]<br>  public sealed class ExtensionAttribute : Attribute<br>  {<br>  }<br>}<br></code></pre>
4619,615.0,2008-08-07T12:09:02Z,4610,4,"<P>It sounds like you're talking about C#'s Extension Methods. You add functionality to existing classes by inserting the ""this"" keyword before the first parameter. The method has to be a static method in a static class. Strings in .NET already have a ""Trim"" method, so I'll use another example.</P><PRE><CODE>public static class MyStringEtensions{    public static bool ContainsMabster(this string s)    {        return s.Contains(""Mabster"");    }}</CODE></PRE><P>So now every string has a tremendously useful ContainsMabster method, which I can use like this:</P><PRE><CODE>if (""Why hello there, Mabster!"".ContainsMabster()) { /* ... */ }</CODE></PRE><P>Note that you can also add extension methods to interfaces (eg IList), which means that any class implementing that interface will also pick up that new method.</P><P>Any extra parameters you declare in the extension method (after the first ""this"" parameter) are treated as normal parameters.</P>"
4682,287.0,2008-08-07T13:05:01Z,4670,1,"<p>EDIT: Perhaps add a ""dvcs"", ""distrubutedversioncontrol"", ""distrubuted""</p><p>I've used Mercurial on Windows with no problems. You can use TortoiseHG or just use the command line. Mercurial does require Python, but that is easy to install in Windows as well.</p><p><a href=""http://www.selenic.com/mercurial/wiki/index.cgi/BinaryPackages#head-adac70dc1664bb9eac334d5c8b57483d300254f3"" rel=""nofollow"">Mercurial Binary Packages</a></p>"
